#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_99327_length_1749_cov_11.970484	13520.7803605	10507.8167989	11837.0316917	15166.6059603	5616.80100067	9274.94191597	8288.06779395	16245.9974074	9894.32665048	11720.422878	23704.9799022	44701.3459027	24110.1674672	19325.8176453	70693.4884078	29745.8007723	23423.1557622	11398.0100183	25387.8449969	27505.3653304
NODE_99491_length_1747_cov_6.053783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1413.82654126	0.0	0.0	12994.3883351	0.0	0.0	14424.8257824	5234.1706802	1153.18723794	5418.74818025	11381.0759643	2883.81602293
NODE_99486_length_1747_cov_6.687352	0.0	8174.25802101	8469.21224044	13754.2423351	0.0	3240.37016601	0.0	0.0	1413.82654126	0.0	0.0	1299.43865395	0.0	0.0	2404.1376304	0.0	1153.18723794	0.0	0.0	0.0
NODE_99562_length_1746_cov_8.189829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1202.20854572	0.0	0.0	0.0	0.0	0.0
NODE_99613_length_1745_cov_94.874556	51403.7186652	39710.9087288	19766.8167683	48154.6024377	46364.8425474	42134.2587836	99499.1858087	50939.3004764	67880.5866026	78178.8975468	8381.45509813	23395.8563202	34858.0716219	17206.9731309	20439.9494424	9423.58144383	10381.2816125	1355.01698139	11823.605131	10095.8673139
NODE_99645_length_1745_cov_5.415976	2736.35788966	2392.01489285	5721.18231445	9330.43990835	1439.67759721	0.0	1658.32025726	4979.53524478	0.0	0.0	26860.1616353	28790.1079829	33006.3104964	8005.72291328	27790.2399664	7329.452044	9227.80512247	18970.2285871	26113.4532836	12980.4008321
NODE_99739_length_1744_cov_3.744227	0.0	584.037709168	1412.10650263	1146.71372385	0.0	0.0	0.0	0.0	1414.35559496	0.0	1397.07831821	2599.87089223	0.0	3971.40802382	1202.49054293	0.0	0.0	1355.18079017	0.0	0.0
NODE_99749_length_1744_cov_3.105388	0.0	1168.0770917	2824.21300526	1146.71372385	0.0	1620.73051143	0.0	0.0	0.0	2443.39263644	0.0	2599.87089223	4357.84007936	0.0	1202.49054293	1047.1802068	0.0	0.0	0.0	1442.44578686
NODE_100060_length_1740_cov_3.509792	6767.74372771	19280.4479238	15541.579878	20653.5772743	12653.9581332	8107.30312648	11614.4564411	19731.0651006	8490.38356467	18334.5186156	47523.6690339	43623.5643368	34881.3791242	29140.3936861	31279.4701135	15714.6537206	16158.7991898	18981.8070911	23918.9477815	30306.5141539
NODE_100009_length_1740_cov_43.427893	36545.8167944	19864.7054393	26004.1400189	13769.0509059	15465.9476902	9728.76406677	46457.8273193	59193.1969626	50942.3046972	45225.1447162	13977.5504036	10404.8113384	23980.9493066	7947.38096054	4812.2261713	9428.79155001	3462.60043163	0.0	9111.97976956	20204.3421568
NODE_100143_length_1739_cov_2.483373	0.0	1168.62102503	1413.06321075	1147.59816674	1406.19619154	0.0	1659.38577518	1644.46659522	1415.24175418	1222.45323309	4193.77354847	0.0	2180.37834375	0.0	2406.39712228	0.0	1154.34582228	0.0	0.0	0.0
NODE_100182_length_1738_cov_5.752822	1473.02319651	4923.93405912	0.0	1299.30934672	7384.03882265	1621.8279252	3463.22061557	7210.56999224	1484.87547493	3667.8153475	7888.87294925	13219.706356	12004.7567707	10531.4588225	13177.9600649	4191.50414715	0.0	8937.31217647	16875.3354058	5019.34164027
NODE_100227_length_1737_cov_101.599287	83950.6764977	83572.0786272	93153.9265661	65420.3926305	85802.5272346	35684.2418499	111202.850534	129946.33988	89182.6789255	102711.61327	55736.2323528	79324.6340022	97789.7230037	45054.6486506	57230.739885	32465.5308865	30613.6308931	33719.9468093	36460.2081338	46198.7447191
NODE_100321_length_1736_cov_92.850089	81252.5045124	87610.5512262	87645.6824802	76740.4829497	64712.8250638	48665.8488456	122834.313773	126672.89949	75036.1591139	103947.32958	99683.9758665	117114.368518	133056.807136	79481.3727962	119101.751964	52405.4737331	46191.3192468	80034.0373549	75207.6514339	76444.4551859
NODE_100424_length_1735_cov_6.719048	1354.37422005	1301.6204592	0.0	0.0	1730.42343522	0.0	2003.04355001	0.0	2831.91027299	0.0	1532.30880659	13787.5890896	0.0	0.0	13857.7008916	2257.19306414	1265.75068877	3094.90495796	1257.03561984	0.0
NODE_100459_length_1735_cov_2.881548	1354.37422005	1169.05936529	9896.83118331	9186.48101516	1407.00216305	0.0	1660.10221774	11517.2061848	2831.91027299	4892.25050855	22377.7036034	22124.458565	75236.4749351	10604.1630658	14445.2148492	35639.6964876	38112.6641479	16280.1138913	36468.4287123	8664.44676707
NODE_100419_length_1735_cov_10.750595	0.0	0.0	0.0	1148.3103551	0.0	0.0	0.0	0.0	0.0	0.0	1593.59385354	10964.5618812	2635.51593882	1602.25253935	41495.8808039	14447.7556203	8084.50446502	0.0	5698.19121295	0.0
NODE_100441_length_1735_cov_4.164881	6771.8694431	5845.29849119	4241.49907856	3444.9310653	2814.00603022	3244.75796824	4980.3082036	4935.9452712	5663.82219582	3669.18747271	8391.63909414	9110.07159342	4363.1064002	2651.03981841	12037.6793384	1048.2262172	1154.92993348	0.0	1139.63894965	1444.07476654
NODE_100464_length_1735_cov_2.574405	6771.8694431	584.529682645	0.0	0.0	0.0	0.0	1660.10221774	0.0	0.0	0.0	8391.63909414	2602.87810763	0.0	0.0	1203.76864758	2096.4524344	3464.78811066	5426.70463044	2279.27613165	0.0
NODE_100595_length_1733_cov_7.073897	0.0	8769.59918781	4242.65883055	13784.011725	0.0	0.0	0.0	0.0	2832.62723407	2446.73710501	1398.94789209	2603.55055	3771.83152031	2651.80952785	1142.4919737	0.0	0.0	0.0	0.0	1444.43963632
NODE_100570_length_1733_cov_99.162098	36577.0500553	36247.6798577	33941.2743419	29865.3593453	38000.0048572	19472.9794274	63097.5580903	57600.9389443	39656.7829249	59945.0533576	9821.52592699	16923.078575	28367.8612091	6629.52571351	14448.6463281	8387.68439347	6931.3337723	4228.98126343	13678.7526094	11555.5116004
NODE_100578_length_1733_cov_41.461263	37931.7549999	69572.1577691	80610.5288729	65474.0566053	56296.3026726	40568.7084476	71399.8675503	82287.0544532	66566.7408246	42817.8952554	181863.346293	147836.277173	185482.168592	105719.836788	114355.157241	64537.9093041	54237.4759582	80063.6439055	64974.0713633	77999.7001003
NODE_100657_length_1732_cov_19.045915	1354.87115066	2960.25466996	1414.41300459	5744.23373344	0.0	3245.86669913	0.0	3291.90906017	2903.02520774	0.0	2845.30331145	58587.4796235	8729.75563988	35804.6419244	28291.7133452	21531.22702	17330.5398013	20357.6799216	10260.2259392	10112.3504323
