	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_109790_length_1624_cov_3.775016	6871.50181902	0.0	0.0	8189.12474953	2862.78921041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6651.12664146	16184.3716638	4883.76390446	0.0	0.0	0.0	1155.09841435	0.0
NODE_109995_length_1622_cov_2.567964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1322.07620107	0.0	0.0	24425.5380855	5089.88979585	0.0	0.0	0.0	0.0
NODE_110142_length_1620_cov_5.230032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46101.439722	0.0	0.0	1349.60904871	9772.90968587	5314.16701252	0.0	1377.58004612	3467.11022678	0.0
NODE_110407_length_1617_cov_4.018566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24149.9433373	0.0	0.0	0.0	17109.6917963	4252.99270684	0.0	4134.52118749	9249.27707223	0.0
NODE_110445_length_1616_cov_218.089686	59162.2675737	11832.7481207	60435.6594277	78495.6905914	37266.2553826	32925.5473131	198636.151336	140527.30623	116574.095199	120561.169963	62514.6721809	46314.5086546	62155.4164088	25659.9733476	58669.9374271	24457.8958273	43435.7144787	16540.4690488	12719.4333299	24951.0969357
NODE_111094_length_1609_cov_9.441441	4131.75929217	29012.6113017	7202.8359416	5865.4261102	8610.1199064	18125.9868149	11793.9801714	10048.3681532	7203.42886138	13685.9644926	2844.43767289	2649.36251133	6666.92953988	2704.28532465	2446.96820808	7450.5418949	22328.1371159	13797.7190565	2314.77251613	4407.71053514
NODE_111591_length_1604_cov_4.253712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27041.7525988	0.0	0.0	0.0	11019.1081299	2130.13401561	0.0	5523.12413567	2316.32056544	0.0
NODE_112154_length_1598_cov_4.027220	0.0	592.820589877	2886.30729398	3526.46787934	0.0	0.0	0.0	1677.57097511	0.0	0.0	9971.48778182	2653.85527039	0.0	6773.60852548	6126.93459839	4263.67369044	1177.12002142	2764.00437951	3477.29179589	1471.66841758
NODE_112397_length_1595_cov_234.552597	66243.3947278	11860.4317652	72193.3518033	77626.0428559	34523.5669148	23113.2384522	239681.219581	124198.217424	119829.861844	103482.762025	61280.4484162	55756.9668086	49001.464334	40662.991346	73554.680487	24525.9868678	43573.3834545	11060.9339507	17393.5306826	19140.3916292
NODE_112751_length_1592_cov_3.802212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34218.1930472	0.0	0.0	0.0	13490.820585	2133.5560158	0.0	4149.70360311	5800.21263394	0.0
NODE_113646_length_1583_cov_3.180628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1427.67012514	1330.05272571	0.0	1358.31265033	1228.03414548	12816.9819798	0.0	1385.10452199	0.0	1475.05038323
NODE_113583_length_1583_cov_39.178665	1382.53426867	3562.99184542	13020.7884821	25934.4202435	0.0	4961.04300876	13524.4388673	13452.2115871	27481.5808849	26230.1717703	12849.0293536	19950.8022749	6695.21907195	4074.937951	25788.7040307	2136.16340465	20057.2875965	8310.62879249	2322.95334752	1475.05038323
NODE_113816_length_1581_cov_4.453473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28561.9693749	1330.47666973	0.0	0.0	15741.5450496	4273.49631716	0.0	1385.52378477	10456.1866152	0.0
NODE_114643_length_1572_cov_6.176005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41471.2598344	1332.39366362	0.0	1361.00265871	9053.1653406	3209.10063133	0.0	0.0	4653.03000036	0.0
NODE_114838_length_1570_cov_5.763696	2770.51406177	2378.90692702	1449.9453837	0.0	1444.86128554	1656.70266105	3386.98250307	0.0	0.0	1251.56991877	7152.39757565	1332.8237304	4473.205713	0.0	2460.75463663	0.0	0.0	0.0	1163.58381429	0.0
NODE_115041_length_1568_cov_4.013219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35772.9200471	0.0	0.0	1361.99141274	7384.4560413	4281.1827256	0.0	0.0	8147.38701	0.0
NODE_115421_length_1564_cov_12.713718	1386.53297027	1190.29139651	7257.2036909	2366.39848763	4520.04388003	0.0	0.0	0.0	0.0	1264.09084765	2863.5915308	10672.968227	17911.0532202	0.0	27092.4686478	3212.6840138	13481.7490167	6945.70611618	1164.57219217	1530.70725677
NODE_115624_length_1562_cov_4.944260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28644.743536	0.0	0.0	0.0	13550.2862715	5355.97871523	0.0	2779.14608839	4659.61091339	0.0
NODE_116336_length_1555_cov_2.960667	1388.46821244	8936.71189667	8722.26993011	7111.88240086	4346.44669806	3320.52975243	10181.7162617	5067.50205862	4358.4572933	6475.03016428	7168.96834215	9352.63966095	13454.0521165	8191.52852314	23429.7102702	13939.332903	10665.8489375	5564.3849696	9328.55714111	4444.74502
NODE_116916_length_1549_cov_3.703481	0.0	0.0	0.0	1186.74234388	0.0	0.0	0.0	0.0	0.0	0.0	21527.1263947	1337.42090007	0.0	1366.78493259	19748.2742745	1073.17473448	0.0	1392.41501111	1167.08084128	0.0
NODE_117459_length_1543_cov_705.802419	90421.1033968	205841.360821	186469.347351	226943.153346	136492.710197	73179.7591423	142781.617109	213261.186958	120819.774083	149578.297497	565982.140071	401629.049638	525806.333979	339345.708897	447215.708373	153596.613957	197111.570498	206274.536228	246469.196714	285018.668247
NODE_117566_length_1542_cov_215.415602	41739.4492374	5370.4270167	59739.0999715	61798.1463764	33403.4190722	24951.3217141	190402.158276	113419.870578	107736.538779	113144.820388	34481.544802	36152.6900442	60680.6358826	42426.2426754	71664.382522	25782.1825014	45129.3654009	27879.401232	15187.5293462	31179.0284704
NODE_118707_length_1531_cov_265.241870	58538.3546671	11352.8528075	83216.2198091	123875.805375	48026.5627996	24992.157547	255399.534756	123807.828294	126894.43679	173801.728506	89234.4332144	72440.3785052	74310.1583703	48001.3329308	108918.154086	31203.5197846	79715.9123545	36307.686571	22233.2369336	49084.8410359
NODE_119792_length_1521_cov_2.731241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8649.65108573	1343.80057578	0.0	0.0	9917.28467744	1077.57918803	0.0	1398.74221852	3515.77857457	0.0
NODE_120305_length_1516_cov_4.093087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18756.3292425	1344.97073022	0.0	0.0	14453.2256521	3235.15987683	0.0	1399.9024286	0.0	0.0
NODE_120471_length_1514_cov_233.451679	71280.294642	16766.0966078	70295.7076707	89652.6470272	39423.8295375	36749.8365112	238957.946064	151389.134147	117020.76308	119986.858848	82266.4940442	40363.2743087	97127.1568788	42656.6691913	76944.9570985	23731.6477123	41763.0235499	18204.8103125	14078.0621777	29833.9053357
NODE_120704_length_1512_cov_4.373370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2259.60141876	0.0	1241.44724624	33045.8587533	0.0	1400.83845898	4694.12230553	0.0
NODE_121095_length_1508_cov_8.077082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6783.81375325	0.0	0.0	25272.0478527	0.0	1401.78004895	30707.2114256	0.0
NODE_121546_length_1504_cov_4.278813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24576.5908743	0.0	0.0	0.0	12430.5708832	1080.35092775	0.0	1402.72853703	10574.7885452	0.0
NODE_122478_length_1495_cov_4.602778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17374.623484	0.0	0.0	1381.27208671	7469.3659367	0.0	1197.19053377	2809.76957615	7059.7569253	1496.61942884
NODE_122532_length_1494_cov_229.480195	59684.0091869	12006.5659919	44904.2653359	76382.0740759	25737.1488023	29296.1449055	209401.58039	139374.691129	81247.8822668	135095.656278	52041.3103667	41857.4560113	65748.9440919	35920.3886142	97307.6768302	28364.3340187	32329.8664008	9835.88310139	11768.1108475	35925.1943412
NODE_123528_length_1485_cov_4.495105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23205.9697541	1352.45282463	0.0	1384.10694782	11222.7144074	2167.08425874	0.0	2814.63869663	5892.44083383	0.0
NODE_124545_length_1475_cov_19.590845	2813.97117432	47545.0994499	7377.34199925	9644.99638391	5886.71736879	8403.91995473	1716.87594473	0.0	2945.73147943	5086.57214216	2905.80649878	0.0	0.0	1386.99035838	0.0	5426.31373742	0.0	7048.97463152	4721.5264041	3003.95269074
NODE_124706_length_1474_cov_3.569415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23250.5388497	2710.4094256	0.0	2774.56303683	11243.6128558	6512.61818947	0.0	0.0	1180.5732402	0.0
NODE_125526_length_1466_cov_231.065911	43686.0734814	5676.7405333	40719.8826964	62903.7665185	28014.6644642	19460.5757032	153016.383047	115944.38668	75240.0275644	96802.4039229	59663.9254369	30343.4603654	52428.753652	32321.5553305	64430.4505069	11955.1963787	32494.1788982	11995.7990622	12378.1590895	27080.0626955
NODE_125714_length_1464_cov_230.598297	47930.8632647	5424.58363257	51754.5193253	72518.9491934	36876.9782082	25257.3507132	185741.145668	142476.06472	107736.293175	126143.900808	45127.8430765	44805.7984954	59290.7443896	37536.0246743	81343.5440157	22830.9657042	39729.8259651	15538.2495504	13007.5128753	31605.0494317
NODE_129488_length_1431_cov_24.598837	5173.58053092	3027.57661158	4466.35528254	11262.4362284	1485.69254223	9611.82438102	1729.00893707	17121.2961009	12820.4733277	10238.1714242	8198.30365952	10044.4897924	12803.5583054	11288.0602965	10574.3937648	5165.80869208	3634.57182212	13827.3277302	2378.20834225	15581.1799149
NODE_129773_length_1429_cov_4.457787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43953.6409353	0.0	0.0	1400.94681384	17629.6249878	1573.527805	0.0	0.0	1189.51689537	0.0
NODE_130033_length_1427_cov_2.707726	1419.36168934	7270.35834755	1490.04856248	1219.28497962	2974.04545039	1694.47588342	1730.15768234	3882.65523124	1486.274315	1283.08284777	2931.35013169	0.0	2297.69743449	2803.16055442	2519.44044446	0.0	1220.45435871	4266.88428595	1211.23439639	1515.6175598
NODE_131228_length_1417_cov_3.734949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22778.4049824	1370.3433431	0.0	0.0	10096.4192722	1095.83847848	0.0	2850.07052169	3576.06428841	0.0
NODE_131668_length_1413_cov_3.495582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9218.18184991	0.0	0.0	16449.1166971	0.0	0.0	1192.86875401	0.0
NODE_132784_length_1403_cov_175.440653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1472.48002897	0.0	110858.212924	0.0	10123.1048567	383395.710809	0.0	35723.8728328	710807.506041	12183.1017771
NODE_133201_length_1400_cov_10.358364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1512.62746108	0.0	23768.6080543	1403.16573042	0.0	2832.89268965	27169.1431122	0.0	0.0	1438.94262978	6072.90077178	0.0
NODE_133730_length_1396_cov_3.018643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27875.9286349	1099.93839173	0.0	0.0	0.0	0.0
NODE_134326_length_1391_cov_4.535180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29519.8846027	4133.34578692	0.0	1413.40446147	20293.0400591	3302.81440815	0.0	0.0	0.0	0.0
NODE_134495_length_1390_cov_2.266667	1429.64739327	1218.39387368	0.0	0.0	1499.81246281	1705.84312056	0.0	0.0	0.0	1292.59418394	0.0	0.0	2316.18793278	1413.74334585	1268.56158278	1101.13872961	2443.20163704	1432.68586035	0.0	0.0
NODE_135322_length_1383_cov_97.899849	40813.0552392	0.0	13219.9912498	9835.13630968	9953.92360022	12695.1704206	50309.5417817	37840.7749139	39449.3659407	41103.7947988	7406.40269166	13594.5260358	11599.1599398	1584.66651243	50934.9881102	0.0	1266.03100796	5738.92677451	2398.83344611	5801.53137909
NODE_135557_length_1382_cov_2.960814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17744.1782968	0.0	0.0	0.0	15246.6328912	2205.51966951	0.0	0.0	5998.20405897	0.0
NODE_138897_length_1357_cov_7.097542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7001.40742347	0.0	0.0	17727.6627669	0.0	2885.14004676	19286.1987873	0.0
NODE_139957_length_1349_cov_85.400309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1493.94576326	12034.1705554	0.0	0.0	47114.8141501	0.0	1454.74757959	87516.6463648	0.0
NODE_142296_length_1332_cov_5.596711	1447.26179519	1229.75863478	1523.03472813	0.0	0.0	1725.27925463	0.0	1765.08449582	0.0	0.0	1494.46833642	1396.0776662	2347.91896694	0.0	1283.69213021	0.0	1237.24170802	1450.48099031	1211.40780331	1546.39802058
NODE_142381_length_1331_cov_46.956897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23484.97652	0.0	1283.9685923	131251.05658	0.0	15958.8590547	185383.230177	3093.504437
NODE_143245_length_1325_cov_6.762992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4703.99646535	0.0	0.0	8920.19724175	0.0	2905.53108535	30328.6488983	0.0
NODE_143540_length_1323_cov_4.208991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19449.8793137	0.0	1453.4246202	5306.69499543	1549.61281202
NODE_145057_length_1312_cov_8.667462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1501.22074033	0.0	16518.0991965	0.0	3867.93097814	38205.8956335	0.0	1457.09291093	64552.0009406	0.0
NODE_145861_length_1306_cov_232.107914	77272.25815	15440.6894609	79523.8648049	74255.6564241	34405.6332042	33756.0216744	223722.632597	156384.353167	131156.07231	163909.915076	84910.0255539	47764.3258916	100438.74797	33873.2917612	100923.502755	35650.6445512	44465.5168852	22647.0255869	17051.7539235	42797.8209353
NODE_148891_length_1285_cov_17.067480	5852.24955902	0.0	4625.3602655	3986.0210494	3083.19877947	1742.68495127	7339.30028798	14284.4088555	15336.8653848	14558.6515377	0.0	2824.49775408	11882.2796584	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_150760_length_1273_cov_3.771757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28788.6071457	0.0	0.0	0.0	10407.4181722	2254.88777052	0.0	0.0	6134.12209891	0.0
NODE_151236_length_1270_cov_3.036214	0.0	1243.32605084	0.0	1274.12486098	0.0	0.0	1782.54063273	0.0	1539.51606433	1328.48229257	10614.1782615	5670.9828088	4772.32799265	11679.3343511	2603.71873403	2256.4006035	0.0	5887.4819343	2455.31571322	9418.65051553
NODE_151342_length_1269_cov_5.466227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27300.3552894	0.0	0.0	1460.35186217	3437.4536215	0.0	0.0	1472.23736814	2455.87248103	0.0
NODE_151863_length_1266_cov_2.191577	0.0	1244.25804275	0.0	0.0	4650.54075117	0.0	7136.36761779	1794.40107907	1541.10061136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_153844_length_1253_cov_3.967446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22841.9801654	0.0	0.0	0.0	9150.76356458	1132.57494293	0.0	0.0	6162.38182131	0.0
NODE_154157_length_1251_cov_3.882943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2670.00661399	31995.122702	0.0	0.0	0.0	7847.39445484	1133.09987948	0.0	4436.96008411	6165.27191389	0.0
NODE_156383_length_1237_cov_274.816413	23693.4632113	10635.5221721	51577.3076377	68273.1914857	21895.7624544	14097.8778248	73624.6702066	63301.4943089	65226.2094123	88438.6026889	117742.281585	35761.7629306	125249.826596	25071.6156061	36750.1495887	28420.8437428	49416.8932462	17812.9946632	16083.1929499	20585.4381203
NODE_156774_length_1235_cov_20.157627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26510.7259898	0.0	2626.34914466	46632.4238953	0.0	4455.61513882	85405.8756099	0.0
NODE_156951_length_1234_cov_8.028838	1482.01386873	625.991109938	0.0	1289.503629	0.0	0.0	0.0	0.0	1554.27895453	0.0	18363.9614336	2863.34558842	4821.55153051	0.0	2627.02093104	5688.24155117	1268.14336571	4456.80326017	8666.4632416	4754.37353426
NODE_157505_length_1231_cov_4.226190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21441.6649711	2865.76630717	2412.91638683	0.0	2629.04326002	0.0	0.0	1486.7930316	3716.9076823	0.0
NODE_157858_length_1229_cov_4.544293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19920.7245855	1433.69356866	0.0	0.0	11836.7963328	3417.05184701	0.0	0.0	3718.72343524	0.0
NODE_158652_length_1224_cov_6.946108	8915.8547785	3763.50344225	12552.5775753	7764.03189479	3140.93307324	1767.87388515	3602.33673586	25413.9315823	12468.6956645	16136.8250703	1534.4190644	0.0	7253.89342078	2961.94523089	2633.81412073	2280.80177569	1271.66997375	0.0	6205.49375613	7945.86220076
NODE_159367_length_1220_cov_3.417167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19969.0310797	0.0	0.0	0.0	9228.00406586	2283.03628883	0.0	0.0	11180.9712649	0.0
NODE_159768_length_1218_cov_2.266552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19784.7073869	2284.16076883	0.0	0.0	0.0	0.0
NODE_160834_length_1211_cov_3.945502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30797.3795398	1441.15808931	0.0	2974.66010476	6607.16928837	4576.2700134	0.0	0.0	2490.27797415	0.0
NODE_161526_length_1207_cov_2.226562	0.0	1258.90031367	0.0	0.0	0.0	0.0	0.0	1824.29348579	3132.26291964	0.0	4624.73285932	1442.85759126	2430.55999253	1489.32522838	1322.85323923	0.0	0.0	0.0	1246.40560571	0.0
NODE_162836_length_1199_cov_4.252622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27810.7247835	1446.30314537	0.0	0.0	11931.5532824	2295.08876796	0.0	0.0	2497.94105338	0.0
NODE_163200_length_1197_cov_3.419440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4637.74759823	0.0	0.0	2988.78951645	3979.36544062	2296.26546986	0.0	0.0	9996.95371646	0.0
NODE_163926_length_1193_cov_3.343585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15476.7830506	0.0	0.0	0.0	6639.59207455	1149.31709752	0.0	0.0	2501.84950663	0.0
NODE_164071_length_1192_cov_3.729991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20125.5781624	0.0	0.0	2993.94962528	0.0	3448.84510878	0.0	0.0	1251.25275723	0.0
NODE_166921_length_1176_cov_3.694915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20219.5447801	0.0	0.0	0.0	13342.8636121	6926.81593831	0.0	1510.11135907	7539.61594064	0.0
NODE_168988_length_1165_cov_2.868468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3120.94931106	0.0	0.0	0.0	22755.171543	1157.9086642	0.0	0.0	1260.39365456	0.0
NODE_169320_length_1163_cov_5.901625	0.0	635.522575895	0.0	1323.91943255	0.0	0.0	0.0	0.0	0.0	0.0	6245.68211404	4387.84925793	0.0	1512.56272492	5357.29827905	2317.08651247	2589.96218993	0.0	2522.18632877	11326.8877265
NODE_170234_length_1159_cov_1.907609	3027.9768216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4689.97744552	0.0	2468.91049338	0.0	1340.90506838	0.0	0.0	3035.85362323	0.0	0.0
NODE_170634_length_1157_cov_2.041742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13417.0101917	2320.92875249	0.0	0.0	0.0	0.0
NODE_170830_length_1155_cov_486.425455	75792.6018986	17190.603166	73781.22234	86332.1443905	44564.7259629	37813.1856736	254753.301109	160563.562287	158702.306175	199939.527867	100175.92228	68337.6193121	86462.5201856	67844.940089	122130.252505	42458.4187452	79195.597976	35724.39818	27346.8397253	51333.4230755
NODE_171635_length_1151_cov_13.760949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14854.430334	0.0	0.0	45334.0621429	0.0	0.0	48083.5901197	0.0
NODE_172585_length_1146_cov_229.055912	12160.8784834	8294.34444552	17709.1501079	22662.5739177	8068.97010841	9026.43739934	22046.957243	40912.8761075	22340.2660519	16516.5354224	50228.5563717	76482.2503178	52081.54017	114167.07557	45768.9386083	16296.7760972	29947.9659549	32006.451449	25343.3907478	37419.8550387
NODE_173220_length_1143_cov_6.486213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4965.39938845	0.0	1347.37718897	19875.8056212	0.0	3051.14480762	26734.872464	0.0
NODE_173602_length_1141_cov_7.938306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7453.38501379	0.0	0.0	20982.9280149	0.0	0.0	31805.2649978	0.0
NODE_173647_length_1141_cov_3.480663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23581.8609461	2946.57561125	0.0	0.0	0.0	3497.15466916	0.0	0.0	0.0	0.0
NODE_174218_length_1138_cov_4.108033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.810728885	0.0	0.0	20457.1552117	5899.14795002	0.0	1526.92049874	1349.44990999	0.0	0.0	3056.04402858	1270.11249277	0.0
NODE_174851_length_1135_cov_3.204630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15751.4144306	0.0	0.0	3057.40779291	6753.52965357	2335.47799342	1306.83966373	0.0	5084.92260914	0.0
NODE_176480_length_1127_cov_7.138060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22109.2632017	0.0	0.0	3067.05869712	28436.0749402	1170.47867115	0.0	4600.54781581	3822.75309041	0.0
NODE_177928_length_1120_cov_4.258216	0.0	0.0	0.0	0.0	1630.17762867	0.0	0.0	1876.39360338	3219.4184467	0.0	0.0	1484.01890927	0.0	0.0	1357.12199968	0.0	3940.59022133	0.0	0.0	0.0
NODE_180740_length_1107_cov_3.766160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17488.0053246	0.0	0.0	0.0	6814.36796761	1177.5586421	0.0	0.0	1282.0581312	0.0
NODE_184001_length_1092_cov_32.295082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1598.11027074	0.0	22774.6163473	0.0	0.0	59154.9306463	0.0	3104.03726692	81154.552621	1657.52583058
NODE_184498_length_1090_cov_3.668599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6396.95894477	0.0	0.0	1557.19953836	13706.7986935	1183.85230919	0.0	3106.25188901	1288.99875631	0.0
NODE_185075_length_1087_cov_18.906008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10142.1872768	0.0	2744.1841506	37919.7119928	0.0	4664.3923689	69673.7505963	1660.57253543
NODE_185817_length_1084_cov_8.120505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7615.79821194	0.0	0.0	17792.0659704	0.0	1556.48144082	30996.4666342	1662.41929671
NODE_187151_length_1078_cov_9.651026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59427.1323625	0.0	0.0	0.0	19269.5242043	9507.65784062	0.0	0.0	6470.38905195	0.0
NODE_187779_length_1075_cov_547.299020	42871.9867134	7904.48119217	50046.9307146	96424.3166948	37886.8667428	46930.2780837	168203.076385	125587.466713	110962.114026	130225.092228	64851.0073713	66105.4442702	81524.1674389	25162.0356129	98773.5630576	17605.0487851	55165.3895155	11526.5175411	12736.0939903	30498.2937664
NODE_188085_length_1074_cov_3.376840	0.0	0.0	1655.2580848	0.0	0.0	0.0	1876.79389111	0.0	0.0	4233.94215625	0.0	0.0	0.0	3136.36750345	1378.33862311	0.0	0.0	0.0	1295.80475479	0.0
NODE_189298_length_1069_cov_2.610454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13677.9965726	0.0	0.0	0.0	13807.9701879	2384.00462264	0.0	0.0	2595.97687927	0.0
NODE_190014_length_1066_cov_2.460930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1914.82558748	0.0	0.0	0.0	0.0	10229.7425555	0.0	0.0	0.0	1339.8245059	0.0	0.0	0.0
NODE_190975_length_1062_cov_1.834161	0.0	1303.85558656	0.0	0.0	3342.03092238	0.0	0.0	3835.78904728	1644.37748525	2835.57294148	0.0	3033.61088592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1676.41416575
NODE_190861_length_1062_cov_4.144985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16156.7705403	0.0	0.0	1576.74481416	19380.0969141	5974.08316579	0.0	4707.72407369	6505.46418876	0.0
NODE_191672_length_1059_cov_2.037849	0.0	1304.95419865	0.0	0.0	3346.61659078	0.0	3771.8927485	0.0	0.0	1419.43621863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_192813_length_1054_cov_2.097097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1521.73333084	2570.51335665	3165.22890596	1388.366948	1198.09466378	1346.18725796	7870.33533996	1304.7097509	0.0
NODE_193136_length_1052_cov_35.174524	1570.70042034	3922.65065377	1670.91950943	22272.8323798	0.0	1860.49622347	0.0	910.055597968	4952.71001866	7116.69730642	1621.84603688	3211.52339283	2572.73433191	7920.51169265	0.0	15586.0301191	6736.3411974	5418.40878684	2611.25144274	0.0
NODE_194606_length_1046_cov_16.591322	0.0	0.0	1717.3387741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14839.2267613	1984.87541148	0.0	29354.7427497	0.0	0.0	59353.7438705	2029.05792126
NODE_195285_length_1043_cov_494.895749	80387.1521242	9832.1581676	77169.8913347	71326.5157823	25288.0728694	24264.5116436	255973.824896	141104.144971	127583.607175	129990.48258	96024.8577115	64204.8014584	90401.0394176	44545.3492168	92011.3356379	31270.603477	63553.6121663	26874.8509726	24886.3382584	38851.077364
